link_id,from_node_id,to_node_id,tmc_code,corridor,road,direction,period,period_hours,bins_in_period,lanes,length_mi,links_sharing_this_tmc,free_speed_obs_p95_mph,free_speed_assign_mph,free_speed_diff_mph,observed_max_mph,assign_free_speed_impossible,cutoff_obs_mph,cutoff_assign_mph,lane_capacity_vphpl,mu_free_vph,mu_queued_vph,capacity_drop,V_assign_veh,V_throughput_obs_veh,V_demand_obs_veh,V_max_feasible_veh,V_from_assignment_veh,obs_volume_in_assignment,D_assign_vphpl,D_obs_vphpl,D_ratio,queued_bins,observation_weight,inside_window,below_lower,above_upper,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model,right_censored,speed_mae_episode_mph,speed_mae_period_mph
31383,34881,34883,110-58630,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,1.15,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,3382.8998,0.0,0.0,12000.0,3382.8998,-1,563.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31383,34881,34883,110-58630,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,1.15,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,9777.1033,0.0,0.0,24000.0,9777.1033,-1,814.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31383,34881,34883,110-58630,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,1.15,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,6712.9062,0.0,0.0,16000.0,6712.9062,-1,839.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31386,34883,35691,110-58629,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.61,5,71.46,75.0,3.54,73.46,True,50.02199999999999,56.25,2000.0,4000.0,,,2942.8383,0.0,0.0,12000.0,2942.8383,-1,490.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
31386,34883,35691,110-58629,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.61,5,71.46,75.0,3.54,73.46,True,50.02199999999999,56.25,2000.0,4000.0,,,8379.6485,0.0,0.0,24000.0,8379.6485,-1,698.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
31386,34883,35691,110-58629,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.61,5,71.46,75.0,3.54,73.46,True,50.02199999999999,56.25,2000.0,4000.0,,,5851.8703,0.0,0.0,16000.0,5851.8703,-1,731.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
31388,34885,35184,110P04182,I66_WB,I-66,WESTBOUND,AM,3.0,12,5,0.33,2,68.559,63.0,-5.56,73.05,False,47.9913,47.25,1900.0,9500.0,,,10125.9346,0.0,0.0,28500.0,10125.9346,-1,675.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,0.33,0.33
31388,34885,35184,110P04182,I66_WB,I-66,WESTBOUND,MD,6.0,24,5,0.33,2,68.559,63.0,-5.56,73.05,False,47.9913,47.25,1900.0,9500.0,,,26706.669,2346.922595698175,2011.973706827544,56971.922595698175,24694.69529317246,-1,890.2,78.2,11.379,1,0.0417,True,False,False,,,,,,,,,,,True,0.33,0.33
31388,34885,35184,110P04182,I66_WB,I-66,WESTBOUND,PM,4.0,16,5,0.33,2,68.559,63.0,-5.56,73.05,False,47.9913,47.25,1900.0,9500.0,7904.826312968703,0.1679130196875049,18221.3593,31948.852567409864,31601.507161202702,31948.852567409864,-13380.147861202702,-1,911.1,1597.4,0.57,16,1.0,False,True,False,873.7586626333334,1005.0,1150.297046,4.608973056111111,22.91724637681158,894.2870750333333,1020.0,1440.0,,22.65790233763873,True,0.33,0.33
31392,34888,35689,110+58630,I66_EB,I-66,EASTBOUND,AM,3.0,12,5,0.96,4,71.1965,69.0,-2.2,75.0,False,49.83755,51.75,2000.0,10000.0,,,16017.373,0.0,0.0,30000.0,16017.373,-1,1067.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.29
31392,34888,35689,110+58630,I66_EB,I-66,EASTBOUND,MD,6.0,24,5,0.96,4,71.1965,69.0,-2.2,75.0,False,49.83755,51.75,2000.0,10000.0,,,26914.1782,0.0,0.0,60000.0,26914.1782,-1,897.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.29
31392,34888,35689,110+58630,I66_EB,I-66,EASTBOUND,PM,4.0,16,5,0.96,4,71.1965,69.0,-2.2,75.0,False,49.83755,51.75,2000.0,10000.0,,,16916.3939,0.0,0.0,40000.0,16916.3939,-1,845.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.29
31393,34889,35073,110+58631,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.8,2,72.45649999999999,63.0,-9.46,75.6,False,50.71954999999999,47.25,1900.0,7600.0,,,14724.534,0.0,0.0,22800.0,14724.534,-1,1227.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.5
31393,34889,35073,110+58631,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.8,2,72.45649999999999,63.0,-9.46,75.6,False,50.71954999999999,47.25,1900.0,7600.0,,,22374.3979,0.0,0.0,45600.0,22374.3979,-1,932.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.5
31393,34889,35073,110+58631,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.8,2,72.45649999999999,63.0,-9.46,75.6,False,50.71954999999999,47.25,1900.0,7600.0,,,12995.1233,0.0,0.0,30400.0,12995.1233,-1,812.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.5
31395,34890,36691,110-04180,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.8,1,67.92,63.0,-4.92,71.96,False,47.544,47.25,1900.0,7600.0,,,15076.5661,0.0,0.0,22800.0,15076.5661,-1,1256.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.48
31395,34890,36691,110-04180,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.8,1,67.92,63.0,-4.92,71.96,False,47.544,47.25,1900.0,7600.0,,,23317.1972,0.0,0.0,45600.0,23317.1972,-1,971.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.48
31395,34890,36691,110-04180,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.8,1,67.92,63.0,-4.92,71.96,False,47.544,47.25,1900.0,7600.0,,,13605.367,0.0,0.0,30400.0,13605.367,-1,850.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.48
31397,34892,34881,110-58630,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.23,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,3382.8998,0.0,0.0,12000.0,3382.8998,-1,563.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31397,34892,34881,110-58630,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.23,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,9777.1033,0.0,0.0,24000.0,9777.1033,-1,814.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31397,34892,34881,110-58630,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.23,2,72.53,75.0,2.47,75.0,False,50.771,56.25,2000.0,4000.0,,,6712.9062,0.0,0.0,16000.0,6712.9062,-1,839.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,4.64
31398,34893,35182,110+04181,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.23,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,8823.9543,0.0,0.0,22800.0,8823.9543,-1,735.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
31398,34893,35182,110+04181,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.23,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,19403.1607,0.0,0.0,45600.0,19403.1607,-1,808.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
31398,34893,35182,110+04181,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.23,2,68.8665,63.0,-5.87,71.87,False,48.20655,47.25,1900.0,7600.0,,,16882.902,0.0,0.0,30400.0,16882.902,-1,1055.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,11.6
31399,34894,36676,110N04182,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.04,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,7273.1812,0.0,0.0,12000.0,7273.1812,-1,1212.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31399,34894,36676,110N04182,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.04,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,15860.7548,0.0,0.0,24000.0,15860.7548,-1,1321.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31399,34894,36676,110N04182,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.04,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,10541.0336,0.0,0.0,16000.0,10541.0336,-1,1317.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31403,34896,35703,110N04182,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.01,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,87.3784,0.0,0.0,12000.0,87.3784,-1,14.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31403,34896,35703,110N04182,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.01,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,6783.6857,0.0,0.0,24000.0,6783.6857,-1,565.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31403,34896,35703,110N04182,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.01,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,5205.0993,0.0,0.0,16000.0,5205.0993,-1,650.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31404,34897,34899,110+04183,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.14,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,,,3209.9114,0.0,0.0,12000.0,3209.9114,-1,535.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,0.54,0.54
31404,34897,34899,110+04183,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.14,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,,,8373.7351,2742.605183179775,2176.585457164772,23742.60518317977,6197.149642835228,-1,697.8,228.6,3.053,3,0.125,True,False,False,,,,,,,,,,,True,0.54,0.54
31404,34897,34899,110+04183,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.14,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,2884.5660583567046,0.2788584854108238,3843.9517,11478.43002829819,11530.491525473146,11478.43002829819,-7686.539825473146,-1,480.5,1434.8,0.335,16,1.0,False,True,False,845.5032459666667,1035.0,1166.4495872833334,5.349105688611112,15.38,863.6527993,1035.0,1440.0,,15.29193418120919,True,0.54,0.54
31405,34898,34905,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.29,10,72.5265,63.0,-9.53,75.0,False,50.76855,47.25,1900.0,7600.0,,,7546.2355,0.0,0.0,22800.0,7546.2355,-1,628.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
31405,34898,34905,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.29,10,72.5265,63.0,-9.53,75.0,False,50.76855,47.25,1900.0,7600.0,,,16200.4583,0.0,0.0,45600.0,16200.4583,-1,675.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
31405,34898,34905,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.29,10,72.5265,63.0,-9.53,75.0,False,50.76855,47.25,1900.0,7600.0,,,16495.9747,0.0,0.0,30400.0,16495.9747,-1,1031.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
31406,34899,34904,110+04183,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.29,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,,,3209.9114,0.0,0.0,12000.0,3209.9114,-1,535.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,0.54,0.54
31406,34899,34904,110+04183,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.29,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,,,8373.7351,2742.605183179775,2190.6864358175626,23742.60518317977,6183.048664182437,-1,697.8,228.6,3.053,3,0.125,True,False,False,,,,,,,,,,,True,0.54,0.54
31406,34899,34904,110+04183,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.29,3,67.77,75.0,7.23,73.33,True,47.43899999999999,56.25,2000.0,4000.0,2884.5660583567046,0.2788584854108238,3843.9517,11478.43002829819,11522.163623949878,11478.43002829819,-7678.211923949879,-1,480.5,1434.8,0.335,16,1.0,False,True,False,845.5032459666667,1035.0,1166.4495872833334,5.349105688611112,15.38,863.6527993,1035.0,1440.0,,15.291934195216111,True,0.54,0.54
31407,34900,34896,110N04182,I66_EB,I-66,EASTBOUND,AM,3.0,12,2,0.16,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,121.4594,0.0,0.0,12000.0,121.4594,-1,20.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31407,34900,34896,110N04182,I66_EB,I-66,EASTBOUND,MD,6.0,24,2,0.16,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,10995.7105,0.0,0.0,24000.0,10995.7105,-1,916.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31407,34900,34896,110N04182,I66_EB,I-66,EASTBOUND,PM,4.0,16,2,0.16,4,66.45,75.0,8.55,70.59,True,46.515,56.25,2000.0,4000.0,,,7684.3782,0.0,0.0,16000.0,7684.3782,-1,960.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,5.08
31408,34901,35078,110P58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.16,1,71.79,63.0,-8.79,75.46,False,50.253,47.25,1900.0,7600.0,,,15203.449,0.0,0.0,22800.0,15203.449,-1,1267.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.76
