link_id,time_la,period,flow_observed_vph,mainline_inflow_vph,on_ramp_flow_vph,D_vph,D_source,mu_vph,mu_source,D_rolling_1h_vph,D_peak_1h_vph,D_reference_window
L405S-098,20:15,NT2,417.6,432.0,0.0,432.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,372.0,4311.4,1h_rolling_peak
L405S-098,20:20,NT2,422.4,444.0,0.0,444.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,380.8,4311.4,1h_rolling_peak
L405S-098,20:25,NT2,501.6,530.4,0.0,530.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,397.3999999999999,4311.4,1h_rolling_peak
L405S-098,20:30,NT2,516.0,561.6,0.0,561.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,415.0,4311.4,1h_rolling_peak
L405S-098,20:35,NT2,525.6,595.2,0.0,595.2,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,431.40000000000003,4311.4,1h_rolling_peak
L405S-098,20:40,NT2,619.2,664.8,0.0,664.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,455.8,4311.4,1h_rolling_peak
L405S-098,20:45,NT2,609.6,638.4,0.0,638.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,477.2,4311.4,1h_rolling_peak
L405S-098,20:50,NT2,621.6,672.0,0.0,672.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,499.0,4311.4,1h_rolling_peak
L405S-098,20:55,NT2,674.4,688.8,0.0,688.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,525.1999999999999,4311.4,1h_rolling_peak
L405S-098,21:00,NT2,633.6,648.0,0.0,648.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,549.4,4311.4,1h_rolling_peak
L405S-098,21:05,NT2,566.4,578.4,0.0,578.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,568.4,4311.4,1h_rolling_peak
L405S-098,21:10,NT2,600.0,626.4,0.0,626.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,590.0,4311.4,1h_rolling_peak
L405S-098,21:15,NT2,792.0,854.4,0.0,854.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,625.1999999999999,4311.4,1h_rolling_peak
L405S-098,21:20,NT2,940.8,1017.6,0.0,1017.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,673.0,4311.4,1h_rolling_peak
L405S-098,21:25,NT2,979.2,1046.4,0.0,1046.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,716.0,4311.4,1h_rolling_peak
L405S-098,21:30,NT2,1188.0,1281.6,0.0,1281.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,776.0,4311.4,1h_rolling_peak
L405S-098,21:35,NT2,1339.2,1432.8,0.0,1432.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,845.7999999999998,4311.4,1h_rolling_peak
L405S-098,21:40,NT2,1584.0,1704.0,0.0,1704.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,932.4,4311.4,1h_rolling_peak
L405S-098,21:45,NT2,1711.2,1876.8,0.0,1876.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1035.6000000000001,4311.4,1h_rolling_peak
L405S-098,21:50,NT2,1687.2,1812.0,0.0,1812.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1130.6000000000001,4311.4,1h_rolling_peak
L405S-098,21:55,NT2,1605.6,1684.8,0.0,1684.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1213.6000000000001,4311.4,1h_rolling_peak
L405S-098,22:00,NT2,1245.6,1274.4,0.0,1274.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1265.8,4311.4,1h_rolling_peak
L405S-098,22:05,NT2,1267.2,1344.0,0.0,1344.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1329.6,4311.4,1h_rolling_peak
L405S-098,22:10,NT2,1425.6,1485.6,0.0,1485.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1401.2,4311.4,1h_rolling_peak
L405S-098,22:15,NT2,1576.8,1708.8,0.0,1708.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1472.3999999999999,4311.4,1h_rolling_peak
L405S-098,22:20,NT2,1706.4,1759.2,0.0,1759.2,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1534.2,4311.4,1h_rolling_peak
L405S-098,22:25,NT2,2076.0,2220.0,0.0,2220.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1632.0,4311.4,1h_rolling_peak
L405S-098,22:30,NT2,2140.8,2292.0,0.0,2292.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1716.2,4311.4,1h_rolling_peak
L405S-098,22:35,NT2,2582.4,2791.2,0.0,2791.2,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1829.3999999999999,4311.4,1h_rolling_peak
L405S-098,22:40,NT2,2822.4,3036.0,0.0,3036.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,1940.3999999999999,4311.4,1h_rolling_peak
L405S-098,22:45,NT2,3170.4,3369.6,0.0,3369.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2064.7999999999997,4311.4,1h_rolling_peak
L405S-098,22:50,NT2,3204.0,3367.2,0.0,3367.2,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2194.4,4311.4,1h_rolling_peak
L405S-098,22:55,NT2,3033.6,3213.6,0.0,3213.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2321.7999999999997,4311.4,1h_rolling_peak
L405S-098,23:00,NT2,2892.0,2894.4,0.0,2894.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2456.7999999999997,4311.4,1h_rolling_peak
L405S-098,23:05,NT2,3062.4,3208.8,0.0,3208.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2612.2,4311.4,1h_rolling_peak
L405S-098,23:10,NT2,3060.0,3148.8,0.0,3148.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2750.7999999999997,4311.4,1h_rolling_peak
L405S-098,23:15,NT2,3388.8,3525.6,0.0,3525.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,2902.2000000000003,4311.4,1h_rolling_peak
L405S-098,23:20,NT2,3609.6,3698.4,0.0,3698.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3063.7999999999997,4311.4,1h_rolling_peak
L405S-098,23:25,NT2,3823.2,3981.6,0.0,3981.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3210.6000000000004,4311.4,1h_rolling_peak
L405S-098,23:30,NT2,4288.8,4413.6,0.0,4413.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3387.3999999999996,4311.4,1h_rolling_peak
L405S-098,23:35,NT2,4874.4,5104.8,0.0,5104.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3580.2000000000003,4311.4,1h_rolling_peak
L405S-098,23:40,NT2,5174.4,5308.8,0.0,5308.8,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3769.6,4311.4,1h_rolling_peak
L405S-098,23:45,NT2,5409.6,5582.4,0.0,5582.4,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,3954.0,4311.4,1h_rolling_peak
L405S-098,23:50,NT2,5469.6,5652.0,0.0,5652.0,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,4144.400000000001,4311.4,1h_rolling_peak
L405S-098,23:55,NT2,5008.8,5217.6,0.0,5217.6,observed_upstream_mainline,1056.0,daily_period_median_fallback_no_congestion,4311.4,4311.4,1h_rolling_peak
L405S-098,15:00,PM,2800.8,2812.8,0.0,2812.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:05,PM,2743.2,2750.4,0.0,2750.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:10,PM,2654.4,2642.4,0.0,2642.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:15,PM,2824.8,2851.2,0.0,2851.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:20,PM,2685.6,2649.6,0.0,2649.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:25,PM,2512.8,2522.4,0.0,2522.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:30,PM,2356.8,2323.2,0.0,2323.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:35,PM,2491.2,2462.4,0.0,2462.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:40,PM,2407.2,2476.8,0.0,2476.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:45,PM,2416.8,2431.2,0.0,2431.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:50,PM,2184.0,2140.8,0.0,2140.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,,2508.4,1h_rolling_peak
L405S-098,15:55,PM,1977.6,2037.6,0.0,2037.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2508.4,2508.4,1h_rolling_peak
L405S-098,16:00,PM,1790.4,1730.4,0.0,1730.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2418.2000000000003,2508.4,1h_rolling_peak
L405S-098,16:05,PM,1646.4,1706.4,0.0,1706.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2331.2000000000003,2508.4,1h_rolling_peak
L405S-098,16:10,PM,1836.0,1773.6,0.0,1773.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2258.7999999999997,2508.4,1h_rolling_peak
L405S-098,16:15,PM,1581.6,1622.4,0.0,1622.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2156.4,2508.4,1h_rolling_peak
L405S-098,16:20,PM,1708.8,1725.6,0.0,1725.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,2079.4,2508.4,1h_rolling_peak
L405S-098,16:25,PM,1521.6,1502.4,0.0,1502.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1994.4000000000003,2508.4,1h_rolling_peak
L405S-098,16:30,PM,1380.0,1394.4,0.0,1394.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1917.0,2508.4,1h_rolling_peak
L405S-098,16:35,PM,1286.4,1286.4,0.0,1286.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1819.0,2508.4,1h_rolling_peak
L405S-098,16:40,PM,1276.8,1250.4,0.0,1250.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1716.8,2508.4,1h_rolling_peak
L405S-098,16:45,PM,1228.8,1255.2,0.0,1255.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1618.8,2508.4,1h_rolling_peak
L405S-098,16:50,PM,1190.4,1190.4,0.0,1190.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1539.6000000000001,2508.4,1h_rolling_peak
L405S-098,16:55,PM,1128.0,1111.2,0.0,1111.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1462.4000000000003,2508.4,1h_rolling_peak
L405S-098,17:00,PM,849.6,837.6,0.0,837.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1388.0,2508.4,1h_rolling_peak
L405S-098,17:05,PM,919.2,919.2,0.0,919.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1322.4,2508.4,1h_rolling_peak
L405S-098,17:10,PM,931.2,940.8,0.0,940.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1253.0,2508.4,1h_rolling_peak
L405S-098,17:15,PM,897.6,890.4,0.0,890.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1192.0,2508.4,1h_rolling_peak
L405S-098,17:20,PM,796.8,794.4,0.0,794.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1114.3999999999999,2508.4,1h_rolling_peak
L405S-098,17:25,PM,777.6,811.2,0.0,811.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,1056.8,2508.4,1h_rolling_peak
L405S-098,17:30,PM,724.8,700.8,0.0,700.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,999.0,2508.4,1h_rolling_peak
L405S-098,17:35,PM,698.4,720.0,0.0,720.0,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,951.7999999999998,2508.4,1h_rolling_peak
L405S-098,17:40,PM,734.4,765.6,0.0,765.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,911.4,2508.4,1h_rolling_peak
L405S-098,17:45,PM,686.4,705.6,0.0,705.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,865.6,2508.4,1h_rolling_peak
L405S-098,17:50,PM,710.4,710.4,0.0,710.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,825.5999999999999,2508.4,1h_rolling_peak
L405S-098,17:55,PM,662.4,650.4,0.0,650.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,787.1999999999999,2508.4,1h_rolling_peak
L405S-098,18:00,PM,607.2,631.2,0.0,631.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,770.0,2508.4,1h_rolling_peak
L405S-098,18:05,PM,564.0,566.4,0.0,566.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,740.5999999999999,2508.4,1h_rolling_peak
L405S-098,18:10,PM,549.6,568.8,0.0,568.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,709.6,2508.4,1h_rolling_peak
L405S-098,18:15,PM,564.0,578.4,0.0,578.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,683.6,2508.4,1h_rolling_peak
L405S-098,18:20,PM,511.2,520.8,0.0,520.8,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,660.8,2508.4,1h_rolling_peak
L405S-098,18:25,PM,439.2,456.0,0.0,456.0,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,631.1999999999999,2508.4,1h_rolling_peak
L405S-098,18:30,PM,427.2,422.4,0.0,422.4,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,608.0,2508.4,1h_rolling_peak
L405S-098,18:35,PM,379.2,384.0,0.0,384.0,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,580.0,2508.4,1h_rolling_peak
L405S-098,18:40,PM,405.6,405.6,0.0,405.6,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,549.9999999999999,2508.4,1h_rolling_peak
L405S-098,18:45,PM,436.8,427.2,0.0,427.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,526.8000000000001,2508.4,1h_rolling_peak
L405S-098,18:50,PM,367.2,384.0,0.0,384.0,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,499.6000000000001,2508.4,1h_rolling_peak
L405S-098,18:55,PM,386.4,391.2,0.0,391.2,observed_upstream_mainline,930.0,daily_period_median_fallback_no_congestion,478.0,2508.4,1h_rolling_peak
L405S-115,06:00,AM,5709.6,5046.0,0.0,5046.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:05,AM,5877.6,5186.4,0.0,5186.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:10,AM,5952.0,5155.2,0.0,5155.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:15,AM,6648.0,5720.4,0.0,5720.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:20,AM,6381.6,5468.4,0.0,5468.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:25,AM,6552.0,5562.0,0.0,5562.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:30,AM,6424.8,5496.0,0.0,5496.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:35,AM,6540.0,5569.2,0.0,5569.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:40,AM,6628.8,5640.0,0.0,5640.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:45,AM,6506.4,5558.4,0.0,5558.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:50,AM,6309.6,5473.2,0.0,5473.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,,5832.5,1h_rolling_peak
L405S-115,06:55,AM,6211.2,5431.2,0.0,5431.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5442.2,5832.5,1h_rolling_peak
L405S-115,07:00,AM,5882.4,5314.8,0.0,5314.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5464.599999999999,5832.5,1h_rolling_peak
L405S-115,07:05,AM,5457.6,5118.0,0.0,5118.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5458.9,5832.5,1h_rolling_peak
L405S-115,07:10,AM,6103.2,5367.6,0.0,5367.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5476.599999999999,5832.5,1h_rolling_peak
L405S-115,07:15,AM,6136.8,5293.2,0.0,5293.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5441.0,5832.5,1h_rolling_peak
L405S-115,07:20,AM,6213.6,5324.4,0.0,5324.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5429.0,5832.5,1h_rolling_peak
L405S-115,07:25,AM,6036.0,5271.6,0.0,5271.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5404.8,5832.5,1h_rolling_peak
L405S-115,07:30,AM,6036.0,5168.4,0.0,5168.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5377.5,5832.5,1h_rolling_peak
L405S-115,07:35,AM,6705.6,5827.2,0.0,5827.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5399.0,5832.5,1h_rolling_peak
L405S-115,07:40,AM,6734.4,5889.6,0.0,5889.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5419.8,5832.5,1h_rolling_peak
L405S-115,07:45,AM,7236.0,6284.4,0.0,6284.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5480.299999999999,5832.5,1h_rolling_peak
L405S-115,07:50,AM,6775.2,5858.4,0.0,5858.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5512.400000000001,5832.5,1h_rolling_peak
L405S-115,07:55,AM,6309.6,5628.0,0.0,5628.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5528.8,5832.5,1h_rolling_peak
L405S-115,08:00,AM,6597.6,5791.2,0.0,5791.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5568.5,5832.5,1h_rolling_peak
L405S-115,08:05,AM,6405.6,5544.0,0.0,5544.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5604.0,5832.5,1h_rolling_peak
L405S-115,08:10,AM,6573.6,5788.8,0.0,5788.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5639.099999999999,5832.5,1h_rolling_peak
L405S-115,08:15,AM,6849.6,6076.8,0.0,6076.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5704.400000000001,5832.5,1h_rolling_peak
L405S-115,08:20,AM,6864.0,5905.2,0.0,5905.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5752.8,5832.5,1h_rolling_peak
L405S-115,08:25,AM,6638.4,5806.8,0.0,5806.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5797.400000000001,5832.5,1h_rolling_peak
L405S-115,08:30,AM,6504.0,5589.6,0.0,5589.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5832.5,5832.5,1h_rolling_peak
L405S-115,08:35,AM,6559.2,5625.6,0.0,5625.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5815.7,5832.5,1h_rolling_peak
L405S-115,08:40,AM,6960.0,6079.2,0.0,6079.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5831.5,5832.5,1h_rolling_peak
L405S-115,08:45,AM,7039.2,6084.0,0.0,6084.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5814.8,5832.5,1h_rolling_peak
L405S-115,08:50,AM,6537.6,5769.6,0.0,5769.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5807.400000000001,5832.5,1h_rolling_peak
L405S-115,08:55,AM,6578.4,5725.2,0.0,5725.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5815.5,5832.5,1h_rolling_peak
L405S-115,09:00,AM,6549.6,5709.6,0.0,5709.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5808.7,5832.5,1h_rolling_peak
L405S-115,09:05,AM,6518.4,5684.4,0.0,5684.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5820.400000000001,5832.5,1h_rolling_peak
L405S-115,09:10,AM,6506.4,5714.4,0.0,5714.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5814.2,5832.5,1h_rolling_peak
L405S-115,09:15,AM,6580.8,5662.8,0.0,5662.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5779.700000000001,5832.5,1h_rolling_peak
L405S-115,09:20,AM,6494.4,5649.6,0.0,5649.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5758.400000000001,5832.5,1h_rolling_peak
L405S-115,09:25,AM,6549.6,5670.0,0.0,5670.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5747.0,5832.5,1h_rolling_peak
L405S-115,09:30,AM,6638.4,5691.6,0.0,5691.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5755.5,5832.5,1h_rolling_peak
L405S-115,09:35,AM,6684.0,5790.0,0.0,5790.0,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5769.2,5832.5,1h_rolling_peak
L405S-115,09:40,AM,6955.2,6039.6,0.0,6039.6,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5765.900000000001,5832.5,1h_rolling_peak
L405S-115,09:45,AM,6772.8,5923.2,0.0,5923.2,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5752.5,5832.5,1h_rolling_peak
L405S-115,09:50,AM,6614.4,5810.4,0.0,5810.4,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5755.900000000001,5832.5,1h_rolling_peak
L405S-115,09:55,AM,6511.2,5584.8,0.0,5584.8,observed_upstream_mainline,6612.0,daily_period_median_fallback_no_congestion,5744.2,5832.5,1h_rolling_peak
L405S-115,10:00,MD,6626.4,5773.2,0.0,5773.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:05,MD,6338.4,5569.2,0.0,5569.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:10,MD,6552.0,5797.2,0.0,5797.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:15,MD,6871.2,6050.4,0.0,6050.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:20,MD,6796.8,5977.2,0.0,5977.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:25,MD,6729.6,5920.8,0.0,5920.8,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:30,MD,6556.8,5746.8,0.0,5746.8,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:35,MD,6832.8,5986.8,0.0,5986.8,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:40,MD,6799.2,5840.4,0.0,5840.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:45,MD,6496.8,5546.4,0.0,5546.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:50,MD,6662.4,5716.8,0.0,5716.8,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,,5771.5,1h_rolling_peak
L405S-115,10:55,MD,6160.8,5332.8,0.0,5332.8,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5771.5,5771.5,1h_rolling_peak
L405S-115,11:00,MD,6098.4,5328.0,0.0,5328.0,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5734.400000000001,5771.5,1h_rolling_peak
L405S-115,11:05,MD,6148.8,5238.0,0.0,5238.0,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5706.799999999999,5771.5,1h_rolling_peak
L405S-115,11:10,MD,6369.6,5503.2,0.0,5503.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5682.3,5771.5,1h_rolling_peak
L405S-115,11:15,MD,6076.8,4964.4,0.0,4964.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5591.8,5771.5,1h_rolling_peak
L405S-115,11:20,MD,5952.0,5058.0,0.0,5058.0,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5515.2,5771.5,1h_rolling_peak
L405S-115,11:25,MD,5896.8,4940.4,0.0,4940.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5433.5,5771.5,1h_rolling_peak
L405S-115,11:30,MD,5925.6,5131.2,0.0,5131.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5382.2,5771.5,1h_rolling_peak
L405S-115,11:35,MD,5932.8,5235.6,0.0,5235.6,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5319.599999999999,5771.5,1h_rolling_peak
L405S-115,11:40,MD,5762.4,4921.2,0.0,4921.2,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5243.0,5771.5,1h_rolling_peak
L405S-115,11:45,MD,5640.0,4688.4,0.0,4688.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5171.5,5771.5,1h_rolling_peak
L405S-115,11:50,MD,5368.8,4352.4,0.0,4352.4,observed_upstream_mainline,4896.0,daily_period_median_fallback_no_congestion,5057.8,5771.5,1h_rolling_peak
