clock,corridor,tmc,net_link_id,period,period_hours,miles,lanes,capacity_vphpl,cutoff_mph,bins,bins_below_cutoff,congested,min_speed_mph,P_h,D_veh_per_lane,V_veh_per_lane,D_veh_total,V_veh_total,D_over_C_h,V_over_C_h,qbar_over_C_congested
assignment,I-66 WB,110P04165,26720,AM,3.0,0.253796,2,2200.0,49.0,12,1,True,48.88688888888888,0.25,549.9173174207059,6565.120635887885,1099.8346348414118,13130.24127177577,0.24996241700941177,2.9841457435854024,0.9998496680376471
assignment,I-66 WB,110P04166,26723,AM,3.0,0.18464,3,2200.0,49.0,12,7,True,31.26377777777778,1.75,3608.385303996755,6220.655216850606,10825.155911990265,18661.965650551818,1.640175138180343,2.8275705531139117,0.9372429361030532
assignment,I-66 WB,110P04167,26726,AM,3.0,0.327617,2,2200.0,49.0,12,6,True,22.861333333333334,1.5,2885.0405531338197,5886.701440282894,5770.081106267639,11773.402880565787,1.3113820696062817,2.6757733819467697,0.8742547130708545
assignment,I-66 WB,110P04168,26727,AM,3.0,0.260712,3,2200.0,49.0,12,6,True,21.897333333333336,1.5,2727.065630264623,5743.34521178404,8181.196890793869,17230.03563535212,1.2395752864839196,2.610611459901836,0.8263835243226131
assignment,I-66 WB,110P04169,26370,AM,3.0,0.068453,3,2200.0,49.0,12,7,True,25.135777777777776,1.75,3328.937901328012,5932.587778288134,9986.813703984035,17797.7633348644,1.5131535915127325,2.6966308083127886,0.8646591951501329
assignment,I-66 WB,110P04176,31350,AM,3.0,0.547911,2,2200.0,49.0,12,0,False,59.685333333333325,0.0,0.0,5974.1507941724985,0.0,11948.301588344997,0.0,2.715523088260227,
assignment,I-66 WB,110P04177,35781,AM,3.0,0.303391,2,2200.0,49.0,12,0,False,58.12533333333334,0.0,0.0,6117.595211146686,0.0,12235.190422293372,0.0,2.7807250959757663,
assignment,I-66 WB,110P04178,32031,AM,3.0,0.688515,4,2200.0,49.0,12,0,False,57.76066666666667,0.0,0.0,6088.4694970144365,0.0,24353.877988057746,0.0,2.767486135006562,
assignment,I-66 WB,110P04181,32037,AM,3.0,1.067945,4,2200.0,49.0,12,0,False,63.608,0.0,0.0,5506.431956841405,0.0,22025.72782736562,0.0,2.5029236167460933,
assignment,I-66 WB,110P04182,32846,AM,3.0,1.425584,2,2200.0,49.0,12,0,False,64.13133333333333,0.0,0.0,5303.771274612314,0.0,10607.542549224629,0.0,2.410805124823779,
assignment,I-66 WB,110P04183,32044,AM,3.0,0.488674,3,2200.0,49.0,12,0,False,63.56,0.0,0.0,5427.75278845197,0.0,16283.258365355912,0.0,2.4671603583872592,
assignment,I-66 WB,110+04163,25946,MD,6.0,0.098196,3,2200.0,49.0,24,13,True,46.122888888888895,3.25,7138.406032659592,13187.18333226596,21415.218097978774,39561.54999679788,3.244730014845269,5.994174241939073,0.9983784661062366
assignment,I-66 WB,110+04164,25946,MD,6.0,0.107759,3,2200.0,49.0,24,22,True,43.74733333333333,5.5,12046.283719813277,13146.147092572237,36138.85115943983,39438.44127771671,5.475583509006035,5.9755214057146535,0.9955606380010973
assignment,I-66 WB,110+04166,26720,MD,6.0,0.814677,2,2200.0,49.0,24,9,True,36.547777777777775,2.25,4883.7489228326485,12976.960414025525,9767.497845665297,25953.92082805105,2.21988587401484,5.898618370011603,0.9866159440065957
assignment,I-66 WB,110+04167,26724,MD,6.0,0.863407,3,2200.0,49.0,24,9,True,28.641333333333332,2.25,4687.633631051942,12757.48177450697,14062.900893155826,38272.44532352091,2.1307425595690646,5.798855352048623,0.9469966931418065
assignment,I-66 WB,110+04168,26055,MD,6.0,0.20361,2,2200.0,49.0,24,5,True,37.25888888888889,1.25,2675.368717118815,12393.303748418171,5350.73743423763,24786.607496836343,1.2160766895994612,5.633319885644624,0.972861351679569
assignment,I-66 WB,110+04169,26370,MD,6.0,1.476424,3,2200.0,49.0,24,11,True,20.348,2.75,5312.214599892456,12185.917936145212,15936.643799677367,36557.753808435635,2.4146429999511163,5.539053607338732,0.8780519999822242
assignment,I-66 WB,110+04170,26177,MD,6.0,0.462016,3,2200.0,49.0,24,11,True,36.98644444444445,2.75,5885.408214906406,12842.760531949092,17656.22464471922,38528.28159584728,2.6751855522301846,5.837618423613224,0.9727947462655216
assignment,I-66 WB,110+04176,31999,MD,6.0,1.729679,4,2200.0,49.0,24,6,True,24.242,1.5,3027.4241031623383,12118.551553644058,12109.696412649353,48474.20621457623,1.3761018650737902,5.508432524383663,0.9174012433825267
assignment,I-66 WB,110+04177,35781,MD,6.0,0.244247,2,2200.0,49.0,24,8,True,28.56222222222223,2.0,4090.778399510557,12555.01706381754,8181.556799021114,25110.03412763508,1.8594447270502532,5.706825938098882,0.9297223635251266
assignment,I-66 WB,110+04178,32029,MD,6.0,1.332622,4,2200.0,49.0,24,7,True,30.20577777777777,1.75,3587.1205302565722,12541.269038330815,14348.482121026289,50165.07615332326,1.6305093319348056,5.700576835604916,0.9317196182484603
assignment,I-66 WB,110+04179,32032,MD,6.0,1.295447,4,2200.0,49.0,24,0,False,54.15266666666667,0.0,0.0,12700.327378221886,0.0,50801.30951288754,0.0,5.772876081009948,
assignment,I-66 WB,110+04182,32038,MD,6.0,0.798703,5,2200.0,49.0,24,0,False,52.96377777777777,0.0,0.0,12011.395030223528,0.0,60056.975151117644,0.0,5.459725013737967,
assignment,I-66 WB,110+04183,31404,MD,6.0,0.578458,2,2200.0,49.0,24,3,True,24.00133333333333,0.75,1492.5914848651591,11885.09546677319,2985.1829697303183,23770.19093354638,0.6784506749387087,5.402316121260541,0.9046008999182783
assignment,I-66 WB,110+04184,31416,MD,6.0,4.167976,2,2200.0,49.0,24,0,False,51.455111111111115,0.0,0.0,11609.25586389508,0.0,23218.51172779016,0.0,5.276934483588673,
assignment,I-66 WB,110P04162,26313,MD,6.0,0.276665,2,2200.0,49.0,24,24,True,46.44911111111111,6.0,13176.705195368402,13176.705195368402,26353.410390736804,26353.410390736804,5.989411452440183,5.989411452440183,0.9982352420733638
assignment,I-66 WB,110P04163,26309,MD,6.0,0.061044,1,2200.0,49.0,24,18,True,44.859333333333325,4.5,9872.420603231938,13171.987748292167,9872.420603231938,13171.987748292167,4.487463910559971,5.987267158314622,0.9972142023466604
assignment,I-66 WB,110P04165,26720,MD,6.0,0.253796,2,2200.0,49.0,24,6,True,45.690666666666665,1.5,3290.072969890508,13149.87386671764,6580.145939781016,26299.74773343528,1.4954877135865945,5.977215393962564,0.9969918090577297
assignment,I-66 WB,110P04166,26723,MD,6.0,0.18464,3,2200.0,49.0,24,7,True,26.55044444444444,1.75,3569.45535760504,12555.776811293206,10708.366072815119,37667.330433879615,1.6224797080022908,5.707171277860549,0.9271312617155948
assignment,I-66 WB,110P04167,26726,MD,6.0,0.327617,2,2200.0,49.0,24,5,True,42.26,1.25,2729.7990444520206,12636.62095914806,5459.598088904041,25273.24191829612,1.2408177474781912,5.743918617794573,0.9926541979825529
assignment,I-66 WB,110P04168,26727,MD,6.0,0.260712,3,2200.0,49.0,24,8,True,30.985555555555553,2.0,4246.307835481564,12481.67663047178,12738.923506444693,37445.02989141534,1.9301399252188929,5.673489377487173,0.9650699626094464
assignment,I-66 WB,110P04169,26370,MD,6.0,0.068453,3,2200.0,49.0,24,13,True,25.078444444444443,3.25,6570.808074669266,12444.346173593181,19712.4242240078,37333.03852077955,2.9867309430314846,5.656520987996901,0.9189941363173798
assignment,I-66 WB,110P04176,31350,MD,6.0,0.547911,2,2200.0,49.0,24,7,True,29.076000000000004,1.75,3580.6527344051556,12480.848078259449,7161.305468810311,24961.696156518898,1.6275694247296162,5.673112762845204,0.9300396712740664
assignment,I-66 WB,110P04177,35781,MD,6.0,0.303391,2,2200.0,49.0,24,9,True,26.129333333333335,2.25,4556.70388790673,12509.823313113608,9113.40777581346,25019.646626227215,2.0712290399576045,5.686283324142549,0.9205462399811577
assignment,I-66 WB,110P04178,32031,MD,6.0,0.688515,4,2200.0,49.0,24,6,True,41.77977777777778,1.5,3249.6910325118442,12789.945802175513,12998.764130047377,51159.78320870205,1.4771322875053838,5.813611728261597,0.9847548583369224
assignment,I-66 WB,110P04181,32037,MD,6.0,1.067945,4,2200.0,49.0,24,0,False,53.71311111111111,0.0,0.0,11816.45064872091,0.0,47265.80259488364,0.0,5.371113931236777,
assignment,I-66 WB,110P04182,32846,MD,6.0,1.425584,2,2200.0,49.0,24,1,True,42.36733333333333,0.25,539.8970199306506,11601.240990164972,1079.7940398613011,23202.481980329943,0.2454077363321139,5.2732913591658965,0.9816309453284556
assignment,I-66 WB,110P04183,32044,MD,6.0,0.488674,3,2200.0,49.0,24,3,True,32.148666666666664,0.75,1574.6775127206754,11744.325878788653,4724.032538162026,35232.97763636596,0.7157625057821252,5.338329944903934,0.9543500077095003
assignment,I-66 WB,110+04163,25946,NT,11.0,0.098196,3,2200.0,49.0,44,39,True,43.53022222222222,9.75,21384.36262965653,24131.40279272558,64153.08788896959,72394.20837817674,9.720164831662059,10.9688194512389,0.9969399827345702
assignment,I-66 WB,110+04164,25946,NT,11.0,0.107759,3,2200.0,49.0,44,28,True,45.78333333333333,7.0,15374.28421607715,24172.128139434117,46122.85264823145,72516.38441830235,6.988311007307796,10.987330972470053,0.9983301439011136
assignment,I-66 WB,110+04166,26720,NT,11.0,0.814677,2,2200.0,49.0,44,7,True,46.94755555555556,1.75,3845.6503609637207,23878.37002397398,7691.300721927441,47756.74004794796,1.7480228913471458,10.85380455635181,0.9988702236269404
assignment,I-66 WB,110+04167,26724,NT,11.0,0.863407,3,2200.0,49.0,44,2,True,46.83822222222222,0.5,1097.1757092981711,22695.3489549697,3291.5271278945133,68086.0468649091,0.49871623149916866,10.316067706804409,0.9974324629983373
assignment,I-66 WB,110+04168,26055,NT,11.0,0.20361,2,2200.0,49.0,44,0,False,56.48288888888889,0.0,0.0,21657.409556929237,0.0,43314.81911385847,0.0,9.84427707133147,
assignment,I-66 WB,110+04169,26370,NT,11.0,1.476424,3,2200.0,49.0,44,0,False,52.126,0.0,0.0,22076.615227670034,0.0,66229.8456830101,0.0,10.034825103486378,
assignment,I-66 WB,110+04170,26177,NT,11.0,0.462016,3,2200.0,49.0,44,1,True,48.379999999999995,0.25,549.7257565494626,22437.80021308048,1649.177269648388,67313.40063924144,0.24987534388611937,10.199000096854764,0.9995013755444775
assignment,I-66 WB,110+04176,31999,NT,11.0,1.729679,4,2200.0,49.0,44,0,False,58.73577777777778,0.0,0.0,19436.666910775308,0.0,77746.66764310123,0.0,8.834848595806958,
assignment,I-66 WB,110+04177,35781,NT,11.0,0.244247,2,2200.0,49.0,44,1,True,47.58311111111112,0.25,549.207090877228,21071.25911874724,1098.414181754456,42142.51823749448,0.24963958676237635,9.577845053976018,0.9985583470495054
assignment,I-66 WB,110+04178,32029,NT,11.0,1.332622,4,2200.0,49.0,44,2,True,41.29888888888889,0.5,1086.3906146569798,19873.58416546923,4345.562458627919,79494.33666187692,0.4938139157531726,9.033447347940559,0.9876278315063453
assignment,I-66 WB,110+04179,32032,NT,11.0,1.295447,4,2200.0,49.0,44,0,False,53.02355555555556,0.0,0.0,20832.62976571626,0.0,83330.51906286505,0.0,9.469377166234665,
assignment,I-66 WB,110+04182,32038,NT,11.0,0.798703,5,2200.0,49.0,44,0,False,55.903999999999996,0.0,0.0,20535.611230544826,0.0,102678.05615272414,0.0,9.334368741156739,
assignment,I-66 WB,110+04183,31404,NT,11.0,0.578458,2,2200.0,49.0,44,3,True,29.472444444444445,0.75,1542.2972845835739,20404.95738604386,3084.5945691671477,40809.91477208772,0.7010442202652608,9.274980630019938,0.9347256270203478
assignment,I-66 WB,110+04184,31416,NT,11.0,4.167976,2,2200.0,49.0,44,2,True,39.27333333333333,0.5,1079.0521833719536,19036.658688269596,2158.104366743907,38073.31737653919,0.4904782651690698,8.65302667648618,0.9809565303381396
assignment,I-66 WB,110P04162,26313,NT,11.0,0.276665,2,2200.0,49.0,44,42,True,41.726,10.5,22920.440022797386,24019.4819947801,45840.88004559477,48038.9639895602,10.418381828544266,10.917946361263683,0.9922268408137397
assignment,I-66 WB,110P04163,26309,NT,11.0,0.061044,1,2200.0,49.0,44,26,True,45.94866666666667,6.5,14265.287592969282,24163.555867750852,14265.287592969282,24163.555867750852,6.484221633167856,10.983434485341297,0.9975725589489008
assignment,I-66 WB,110P04165,26720,NT,11.0,0.253796,2,2200.0,49.0,44,17,True,43.454,4.25,9305.433278573559,24077.497681221925,18610.866557147117,48154.99536244385,4.229742399351617,10.944317127828148,0.9952335057297924
assignment,I-66 WB,110P04166,26723,NT,11.0,0.18464,3,2200.0,49.0,44,1,True,48.858666666666664,0.25,549.9095473392945,23173.19771961309,1649.7286420178834,69519.59315883927,0.24995888515422476,10.533271690733223,0.999835540616899
assignment,I-66 WB,110P04167,26726,NT,11.0,0.327617,2,2200.0,49.0,44,0,False,57.627111111111105,0.0,0.0,21962.4828113679,0.0,43924.9656227358,0.0,9.982946732439954,
assignment,I-66 WB,110P04168,26727,NT,11.0,0.260712,3,2200.0,49.0,44,0,False,56.08111111111111,0.0,0.0,21960.744874031945,0.0,65882.23462209583,0.0,9.982156760923612,
assignment,I-66 WB,110P04169,26370,NT,11.0,0.068453,3,2200.0,49.0,44,2,True,46.06688888888889,0.5,1097.1024751061327,22361.007477533425,3291.307425318398,67083.02243260028,0.49868294323006035,10.164094307969739,0.9973658864601207
assignment,I-66 WB,110P04176,31350,NT,11.0,0.547911,2,2200.0,49.0,44,0,False,50.21888888888889,0.0,0.0,20765.23806447755,0.0,41530.4761289551,0.0,9.438744574762524,
assignment,I-66 WB,110P04177,35781,NT,11.0,0.303391,2,2200.0,49.0,44,2,True,43.9,0.5,1093.4201764787144,21074.16896380891,2186.840352957429,42148.33792761782,0.49700917112668835,9.579167710822231,0.9940183422533767
assignment,I-66 WB,110P04178,32031,NT,11.0,0.688515,4,2200.0,49.0,44,1,True,45.94755555555556,0.25,547.3511783968861,20433.847174445757,2189.4047135875444,81735.38869778303,0.24879599018040277,9.288112352020798,0.9951839607216111
assignment,I-66 WB,110P04181,32037,NT,11.0,1.067945,4,2200.0,49.0,44,0,False,60.75177777777778,0.0,0.0,19791.95166169005,0.0,79167.8066467602,0.0,8.996341664404568,
assignment,I-66 WB,110P04182,32846,NT,11.0,1.425584,2,2200.0,49.0,44,1,True,43.26,0.25,542.1661448662833,19866.369107973303,1084.3322897325666,39732.73821594661,0.2464391567574015,9.030167776351501,0.985756627029606
assignment,I-66 WB,110P04183,32044,NT,11.0,0.488674,3,2200.0,49.0,44,3,True,29.97244444444445,0.75,1543.8059600509896,19508.9174911166,4631.417880152969,58526.7524733498,0.7017299818413589,8.867689768689365,0.9356399757884786
assignment,I-66 WB,110+04163,25946,PM,4.0,0.098196,3,2200.0,49.0,16,0,False,49.04888888888889,0.0,0.0,8789.871840460979,0.0,26369.615521382937,0.0,3.995396291118627,
assignment,I-66 WB,110+04164,25946,PM,4.0,0.107759,3,2200.0,49.0,16,0,False,49.77222222222222,0.0,0.0,8794.798678052728,0.0,26384.396034158184,0.0,3.99763576275124,
assignment,I-66 WB,110+04166,26720,PM,4.0,0.814677,2,2200.0,49.0,16,1,True,48.62800000000001,0.25,549.833180988017,8395.892261637191,1099.666361976034,16791.784523274382,0.2499241731763714,3.8163146643805415,0.9996966927054856
assignment,I-66 WB,110+04167,26724,PM,4.0,0.863407,3,2200.0,49.0,16,1,True,47.130444444444436,0.25,548.7977142786241,8334.369881060476,1646.3931428358724,25003.10964318143,0.24945350649028367,3.7883499459365804,0.9978140259611347
assignment,I-66 WB,110+04168,26055,PM,4.0,0.20361,2,2200.0,49.0,16,0,False,51.304,0.0,0.0,7701.676059916759,0.0,15403.352119833518,0.0,3.500761845416709,
assignment,I-66 WB,110+04169,26370,PM,4.0,1.476424,3,2200.0,49.0,16,1,True,35.03066666666667,0.25,511.9820291514116,7983.773367404127,1535.9460874542349,23951.320102212383,0.23271910415973254,3.628987894274603,0.9308764166389302
assignment,I-66 WB,110+04170,26177,PM,4.0,0.462016,3,2200.0,49.0,16,1,True,43.368,0.25,542.4227688074456,8162.292211784719,1627.2683064223365,24486.876635354158,0.24655580400338434,3.7101328235385087,0.9862232160135374
assignment,I-66 WB,110+04176,31999,PM,4.0,1.729679,4,2200.0,49.0,16,15,True,24.872888888888884,3.75,7138.718218119687,7686.196653461815,28554.872872478747,30744.78661384726,3.2448719173271305,3.4937257515735523,0.8652991779539014
assignment,I-66 WB,110+04177,35781,PM,4.0,0.244247,2,2200.0,49.0,16,16,True,25.393111111111114,4.0,7546.067335524514,7546.067335524514,15092.134671049029,15092.134671049029,3.4300306070565973,3.4300306070565973,0.8575076517641493
assignment,I-66 WB,110+04178,32029,PM,4.0,1.332622,4,2200.0,49.0,16,16,True,27.37733333333333,4.0,7619.838467082433,7619.838467082433,30479.353868329734,30479.353868329734,3.4635629395829244,3.4635629395829244,0.8658907348957311
assignment,I-66 WB,110+04179,32032,PM,4.0,1.295447,4,2200.0,49.0,16,2,True,47.77244444444445,0.5,1098.996366144311,8790.798001353356,4395.985464577244,35163.192005413424,0.49954380279286864,3.9958172733424346,0.9990876055857373
assignment,I-66 WB,110+04182,32038,PM,4.0,0.798703,5,2200.0,49.0,16,16,True,27.075999999999993,4.0,7997.933955345115,7997.933955345115,39989.669776725576,39989.669776725576,3.6354245251568704,3.6354245251568704,0.9088561312892176
assignment,I-66 WB,110+04183,31404,PM,4.0,0.578458,2,2200.0,49.0,16,16,True,12.44,4.0,5750.250985935061,5750.250985935061,11500.501971870122,11500.501971870122,2.6137504481523006,2.6137504481523006,0.6534376120380752
assignment,I-66 WB,110+04184,31416,PM,4.0,4.167976,2,2200.0,49.0,16,13,True,26.975333333333328,3.25,6591.967149378077,8241.546556355694,13183.934298756154,16483.093112711387,2.996348704262762,3.7461575256162245,0.9219534474654654
assignment,I-66 WB,110P04162,26313,PM,4.0,0.276665,2,2200.0,49.0,16,15,True,45.64955555555556,3.75,8231.623015368443,8781.603736016299,16463.246030736886,17563.207472032598,3.741646825167474,3.9916380618255904,0.9977724867113263
assignment,I-66 WB,110P04163,26309,PM,4.0,0.061044,1,2200.0,49.0,16,0,False,49.11822222222222,0.0,0.0,8794.24941357329,0.0,8794.24941357329,0.0,3.9973860970787682,
assignment,I-66 WB,110P04165,26720,PM,4.0,0.253796,2,2200.0,49.0,16,0,False,51.07844444444444,0.0,0.0,8695.603716069098,0.0,17391.207432138195,0.0,3.9525471436677715,
assignment,I-66 WB,110P04166,26723,PM,4.0,0.18464,3,2200.0,49.0,16,1,True,45.965111111111106,0.25,547.3765289019522,8131.041435219197,1642.1295867058566,24393.12430565759,0.24880751313725097,3.6959279250996353,0.9952300525490039
assignment,I-66 WB,110P04167,26726,PM,4.0,0.327617,2,2200.0,49.0,16,0,False,54.144000000000005,0.0,0.0,7880.105799754602,0.0,15760.211599509204,0.0,3.5818662726157284,
assignment,I-66 WB,110P04168,26727,PM,4.0,0.260712,3,2200.0,49.0,16,0,False,49.299777777777784,0.0,0.0,7964.080634841502,0.0,23892.241904524504,0.0,3.6200366522006826,
assignment,I-66 WB,110P04169,26370,PM,4.0,0.068453,3,2200.0,49.0,16,2,True,35.504000000000005,0.5,1063.803668452504,8104.896791758461,3191.4110053575123,24314.690375275386,0.4835471220238655,3.684043996253846,0.967094244047731
assignment,I-66 WB,110P04176,31350,PM,4.0,0.547911,2,2200.0,49.0,16,16,True,25.475333333333335,4.0,7642.146568910044,7642.146568910044,15284.293137820088,15284.293137820088,3.473702985868202,3.473702985868202,0.8684257464670505
assignment,I-66 WB,110P04177,35781,PM,4.0,0.303391,2,2200.0,49.0,16,16,True,22.864,4.0,7277.826312287714,7277.826312287714,14555.652624575428,14555.652624575428,3.3081028692216883,3.3081028692216883,0.8270257173054221
assignment,I-66 WB,110P04178,32031,PM,4.0,0.688515,4,2200.0,49.0,16,16,True,36.312444444444445,4.0,8437.066471347518,8437.066471347518,33748.26588539007,33748.26588539007,3.8350302142488717,3.8350302142488717,0.9587575535622179
assignment,I-66 WB,110P04181,32037,PM,4.0,1.067945,4,2200.0,49.0,16,13,True,29.77333333333333,3.25,6724.175984058404,8345.434827169687,26896.703936233615,33381.73930867875,3.056443629117456,3.7933794668953125,0.940444193574602
assignment,I-66 WB,110P04182,32846,PM,4.0,1.425584,2,2200.0,49.0,16,16,True,18.10377777777778,4.0,6859.248741594869,6859.248741594869,13718.497483189738,13718.497483189738,3.1178403370885768,3.1178403370885768,0.7794600842721442
assignment,I-66 WB,110P04183,32044,PM,4.0,0.488674,3,2200.0,49.0,16,16,True,14.418000000000001,4.0,6406.939961636403,6406.939961636403,19220.819884909208,19220.819884909208,2.9122454371074555,2.9122454371074555,0.7280613592768639
pipeline,I-395 NB,110+04121,29007,AM,5.0,0.27347,4,2200.0,49.0,20,14,True,20.142444444444447,3.5,6369.47196420597,9456.08811338542,25477.88785682388,37824.35245354168,2.895214529184532,4.298221869720646,0.8272041511955806
pipeline,I-395 NB,110+04122,32141,AM,5.0,1.151222,4,2200.0,49.0,20,8,True,40.88377777777779,2.0,4349.192620997555,10555.253103517201,17396.77048399022,42221.012414068806,1.9769057368170706,4.797842319780546,0.9884528684085353
pipeline,I-395 NB,110+04123,28025,AM,5.0,0.924456,4,2200.0,49.0,20,12,True,23.695333333333334,3.0,5957.970339825299,9900.33300323713,23831.881359301195,39601.33201294852,2.708168336284227,4.5001513651077865,0.9027227787614089
pipeline,I-395 NB,110+04124,28294,AM,5.0,0.3436,4,2200.0,49.0,20,11,True,25.540222222222223,2.75,5507.522164316715,10035.336901709863,22030.08865726686,40141.34760683945,2.503419165598507,4.561516773504483,0.9103342420358207
pipeline,I-395 NB,110+04126,26423,AM,5.0,0.082891,4,2200.0,49.0,20,10,True,37.592666666666666,2.5,5388.54163693268,10578.256928466946,21554.16654773072,42313.027713867785,2.449337107696673,4.808298603848612,0.9797348430786692
pipeline,I-395 NB,110+04127,26785,AM,5.0,0.778625,4,2200.0,49.0,20,6,True,44.049777777777784,1.5,3282.074374202718,10467.314709227323,13128.297496810872,41869.25883690929,1.4918519882739627,4.757870322376056,0.9945679921826418
pipeline,I-395 NB,110+04128,26822,AM,5.0,0.02384,2,2200.0,49.0,20,12,True,17.608444444444444,3.0,5803.520060625773,10131.008046529929,11607.040121251546,20262.016093059858,2.637963663920806,4.605003657513604,0.8793212213069354
pipeline,I-395 NB,110+04129,26825,AM,5.0,0.135112,3,2200.0,49.0,20,15,True,18.529777777777777,3.75,7133.966830952473,9859.76984405666,21401.90049285742,29579.30953216998,3.2427121958874876,4.4817135654803,0.8647232522366635
pipeline,I-395 NB,110+04130,26830,AM,5.0,0.080932,2,2200.0,49.0,20,18,True,13.48777777777778,4.5,8034.690205530489,9132.460458761938,16069.380411060978,18264.920917523876,3.652131911604768,4.151118390346335,0.811584869245504
pipeline,I-395 NB,110+04670,26812,AM,5.0,0.095046,3,2200.0,49.0,20,7,True,35.340666666666664,1.75,3737.6972649655286,10655.197822305096,11213.091794896585,31965.593466915285,1.6989533022570584,4.843271737411407,0.9708304584326048
pipeline,I-395 NB,110P04120,29361,AM,5.0,1.621245,4,2200.0,49.0,20,15,True,14.053111111111113,3.75,6782.228298129592,9368.89918236876,27128.91319251837,37475.59672947504,3.08283104460436,4.258590537440345,0.8220882785611626
pipeline,I-395 NB,110P04121,32601,AM,5.0,0.647875,4,2200.0,49.0,20,13,True,39.28622222222222,3.25,7001.52729872631,10566.013332157669,28006.10919490524,42264.053328630675,3.182512408511959,4.80273333279894,0.9792345872344489
pipeline,I-395 NB,110P04122,28270,AM,5.0,0.586105,4,2200.0,49.0,20,9,True,31.418222222222226,2.25,4654.654358156091,10126.780585863904,18618.617432624364,40507.122343455616,2.115751980980041,4.603082084483593,0.9403342137689072
pipeline,I-395 NB,110P04123,28285,AM,5.0,0.596275,4,2200.0,49.0,20,12,True,23.954222222222217,3.0,5987.4120197041775,10100.155127426475,23949.64807881671,40400.6205097059,2.7215509180473534,4.59097960337567,0.9071836393491178
pipeline,I-395 NB,110P04124,28303,AM,5.0,0.704235,4,2200.0,49.0,20,11,True,31.825777777777784,2.75,5698.366791425038,10191.287463451616,22793.467165700153,40765.14985380646,2.590166723375017,4.6324033924780075,0.9418788085000063
pipeline,I-395 NB,110P04126,26778,AM,5.0,0.391606,4,2200.0,49.0,20,10,True,39.68866666666667,2.5,5417.272284521506,10642.598773674183,21669.089138086023,42570.39509469673,2.462396492964321,4.837544897124628,0.9849585971857283
pipeline,I-395 NB,110P04128,26297,AM,5.0,0.19736,3,2200.0,49.0,20,14,True,16.903555555555556,3.5,6728.6663811314265,9973.859133095615,20185.999143394278,29921.577399286845,3.058484718696103,4.53357233322528,0.8738527767703151
pipeline,I-395 NB,110P04129,26825,AM,5.0,0.138799,3,2200.0,49.0,20,17,True,15.356,4.25,7880.273130137139,9524.616875556529,23640.819390411416,28573.850626669584,3.5819423318805175,4.329371307071149,0.8428099604424747
pipeline,I-395 NB,110P04130,26469,AM,5.0,0.162246,6,2200.0,49.0,20,19,True,13.394222222222224,4.75,8267.6955145147,8817.224520913987,49606.1730870882,52903.347125483924,3.7580434156885003,4.007829327688176,0.7911670348817895
pipeline,I-395 NB,110P04670,26230,AM,5.0,0.319695,3,2200.0,49.0,20,11,True,22.724,2.75,5564.655042042083,10391.342722715408,16693.965126126248,31174.028168146222,2.529388655473674,4.7233376012342765,0.9197776928995178
pipeline,I-395 NB,110+04121,29007,MD,4.0,0.27347,4,2200.0,49.0,16,16,True,28.028666666666666,4.0,8484.873415567006,8484.873415567006,33939.493662268025,33939.493662268025,3.8567606434395483,3.8567606434395483,0.9641901608598871
pipeline,I-395 NB,110+04122,32141,MD,4.0,1.151222,4,2200.0,49.0,16,0,False,52.99977777777778,0.0,0.0,8475.107540704945,0.0,33900.43016281978,0.0,3.8523216094113386,
pipeline,I-395 NB,110+04123,28025,MD,4.0,0.924456,4,2200.0,49.0,16,0,False,53.092222222222226,0.0,0.0,8360.662106562006,0.0,33442.64842624802,0.0,3.8003009575281843,
pipeline,I-395 NB,110+04124,28294,MD,4.0,0.3436,4,2200.0,49.0,16,0,False,55.86933333333334,0.0,0.0,8331.53226417762,0.0,33326.12905671048,0.0,3.7870601200807363,
pipeline,I-395 NB,110+04126,26423,MD,4.0,0.082891,4,2200.0,49.0,16,0,False,53.07533333333333,0.0,0.0,8599.237823646783,0.0,34396.95129458713,0.0,3.908744465293992,
pipeline,I-395 NB,110+04127,26785,MD,4.0,0.778625,4,2200.0,49.0,16,0,False,58.55711111111111,0.0,0.0,8144.951409316509,0.0,32579.805637266036,0.0,3.7022506405984132,
pipeline,I-395 NB,110+04128,26822,MD,4.0,0.02384,2,2200.0,49.0,16,5,True,43.74444444444444,1.25,2733.4795998684135,8767.767277751476,5466.959199736827,17535.534555502953,1.2424907272129153,3.9853487626143074,0.9939925817703322
pipeline,I-395 NB,110+04129,26825,MD,4.0,0.135112,3,2200.0,49.0,16,16,True,33.25644444444443,4.0,8598.12620913401,8598.12620913401,25794.37862740203,25794.37862740203,3.9082391859700047,3.9082391859700047,0.9770597964925012
pipeline,I-395 NB,110+04130,26830,MD,4.0,0.080932,2,2200.0,49.0,16,16,True,24.598,4.0,7934.45891681976,7934.45891681976,15868.91783363952,15868.91783363952,3.606572234918073,3.606572234918073,0.9016430587295182
pipeline,I-395 NB,110+04670,26812,MD,4.0,0.095046,3,2200.0,49.0,16,0,False,53.43133333333333,0.0,0.0,8489.835932891894,0.0,25469.50779867568,0.0,3.859016333132679,
pipeline,I-395 NB,110P04120,29361,MD,4.0,1.621245,4,2200.0,49.0,16,4,True,37.53022222222223,1.0,2163.147523982195,8759.513134523662,8652.59009592878,35038.05253809465,0.9832488745373613,3.9815968793289374,0.9832488745373613
